,IRI_Q1,IRI_Q2,IRI_Q3,IRI_Q4,IRI_Q5,IRI_Q6,IRI_Q7,IRI_Q8,IRI_Q9,IRI_Q10,IRI_Q11,IRI_Q12,IRI_Q13,IRI_Q14,IRI_Q15,IRI_Q16,IRI_Q17,IRI_Q18,IRI_Q19,IRI_Q20,IRI_Q21,IRI_Q22,IRI_Q23,IRI_Q24,IRI_Q25,IRI_Q26,IRI_Q27,IRI_Q28,PANAS_Q1,PANAS_Q2,PANAS_Q3,PANAS_Q4,PANAS_Q5,PANAS_Q6,PANAS_Q7,PANAS_Q8,PANAS_Q9,PANAS_Q10,PANAS_Q11,PANAS_Q12,PANAS_Q13,PANAS_Q14,PANAS_Q15,PANAS_Q16,PANAS_Q17,PANAS_Q18,PANAS_Q19,PANAS_Q20,POM_Q1,POM_Q2,POM_Q3,POM_Q4,POM_Q5,POM_Q6,POM_Q7,BigFive_Q1,BigFive_Q2,BigFive_Q3,BigFive_Q4,BigFive_Q5,BigFive_Q6,BigFive_Q7,BigFive_Q8,BigFive_Q9,BigFive_Q10,SelfConst_Q1,SelfConst_Q2,SelfConst_Q3,SelfConst_Q4,SelfConst_Q5,SelfConst_Q6,SelfConst_Q7,SelfConst_Q8,SelfConst_Q9,SelfConst_Q10,SelfConst_Q11,SelfConst_Q12,SelfConst_Q13,SelfConst_Q14,SelfConst_Q15,SelfConst_Q16,SelfConst_Q17,SelfConst_Q18,SelfConst_Q19,SelfConst_Q20,SelfConst_Q21,SelfConst_Q22,SelfConst_Q23,SelfConst_Q24,LifeSat_Q1,LifeSat_Q2,LifeSat_Q3,LifeSat_Q4,LifeSat_Q5,Lonely_Q1,Lonely_Q2,Lonely_Q3,Lonely_Q4,Lonely_Q5,Lonely_Q6,Lonely_Q7,Lonely_Q8,Lonely_Q9,Lonely_Q10,Lonely_Q11,Lonely_Q12,Lonely_Q13,Lonely_Q14,Lonely_Q15,Lonely_Q16,Lonely_Q17,Lonely_Q18,Lonely_Q19,Lonely_Q20
IRI_Q1,1.0,0.16293062458127922,0.04955454752670506,-0.05566734229387991,0.2574063591238653,0.22360354840982988,-0.19456840123187447,-0.13407951773158006,0.0954020655612336,0.21801605186577944,0.02414634628230952,-0.11813198284357948,-0.07165995803226771,-0.10054485930534492,0.11818870525590125,0.18474911390965543,0.1990156799342055,-0.03586068441363913,-0.09631242398005771,0.18549780183261494,-0.003968099226986697,0.17808715018176924,0.12113153949881125,0.1071729078051156,0.021551200953238904,0.23463719947966263,0.14930538536491655,0.02191798245184743,0.21125365994582518,0.1631226860086604,0.24134781578984263,0.12930282153089215,-0.12350380569312194,0.1569153209466796,0.18061824618769579,-0.013879927058121622,0.09165912669544396,0.020038513163700346,0.08090027836492336,-0.11612069333508993,0.16650716782481478,0.05584192756375317,0.09969056256431479,-0.14115653937925146,-0.07318240178876688,0.12992995165548066,0.010737080634528665,0.08659821254770865,-0.021984473140941527,-0.04136610493351541,-0.10009161528522342,-0.09009600064377452,0.17358004169842522,-0.1231454983096675,0.18204946628896668,0.057108793873190206,0.10376379949463602,-0.1914131220177985,0.1363904973209603,0.09865007294373976,-0.08977139774531087,0.06685467460772854,0.25608090645165055,-0.1652066445108125,-0.12143683162388334,0.027402354422259072,-0.04873092164490266,0.05274150406508148,0.04349629536306825,0.11486587814427382,-0.17043377907290208,0.020335991073798635,0.054302954376078884,0.07175563151562643,0.0454432931801169,0.09511358935813848,-0.09280263231070943,0.0758666797016735,0.06921059184766816,0.3663062603019391,0.10138793752599949,0.08228129654430134,0.01490429961886176,-0.11148634106242433,-0.08162965261274174,0.02851226011969144,-0.04342504021697952,-0.20271153547726145,-0.04554400721600239,-0.07369142998966426,-0.0670225343064226,-0.04960324383890947,-0.09924425266565386,-0.12706785827792264,0.14324954528406314,0.1191326730232754,0.09780103903969341,0.1279977671563893,0.023845336165513258,-0.0030878550205700544,0.008244950444673394,0.11217070071432604,0.10461714052302343,-0.04705132254925918,0.13295623957859543,0.09240154580883538,0.1037453900065687,-0.00910460008227547,-0.1024581850826866,-0.06786846257196474,0.10534705070669835,0.10231162878973027,-0.05977667345505763,-0.0814251510665141
IRI_Q2,0.16293062458127922,1.0,-0.12436777230647102,-0.40910524628362765,0.3126269023546146,0.19402856302205015,-0.2038623544177102,0.04364206885487989,0.4313571299765019,0.15885175482465322,0.1742516782971673,-0.1780248457786502,-0.2254421377888885,-0.35098484583667944,-0.1122075904318009,0.1844001093818385,0.13465497501572948,-0.4339872419792722,-0.07914590131513222,0.47101985771531263,0.1131132741751065,0.430054420506104,0.13805777237879982,0.09711457515457696,0.36751774649971397,0.05517592987316052,0.3290042956196935,0.17711842444380588,-0.06752762494568819,0.22488941048757252,0.03766807232132804,0.11517349603238863,0.017257340038560574,0.23320267918662632,0.01572245538420358,-0.11921806729566573,0.07510767175665141,-0.08870044303745783,0.0009796011487136587,-0.09411022823529265,0.07492974077455358,0.1421864957827888,0.0636360542737016,-0.14400824717340316,-0.0046277395990836565,0.020730205187273643,0.026043362150212402,0.0985546039398632,-0.010769180540660155,-0.05592111514216058,-0.11354012604672728,-0.0975796042007081,0.035468947926190396,-0.07907292257339944,0.06102081367936669,0.1437561040644896,-0.06598617334284552,-0.04541867952131611,0.07988729743171452,-0.014870426420752572,-0.08597321579778833,0.658825215561871,0.06126649013923411,-0.030919789986334274,-0.06523519962498533,0.00922300373242835,0.027513991897469288,0.1248367515796535,0.32779611663203395,0.25304175905716014,-0.11377491072952499,-0.01226222718936982,-0.0744221115252647,-0.09325933512563167,0.15975340663342422,0.13863269048271074,-0.16466278207776908,0.31072740757591455,0.18868151357645185,0.13583597967456795,0.265081492437685,-0.11368640077115369,0.14791331077926806,0.2134249659040297,-0.15201366638599909,0.0012140349583434434,-0.10922168981235113,-0.02624451839384976,0.25221876644651087,-0.022633937690688062,-0.08123428064098143,-0.034732723305618336,-0.032776520747681705,-0.10875908475401666,0.15504891022880693,-0.018367048962189315,-0.017104604493843958,0.08040470144764261,0.08618677847719332,0.0564988203213421,-0.06955365990040834,-0.015503112823444873,0.16819792256132238,0.12776618335880738,0.05975991017990232,-0.043913796582158465,-0.04653554132267775,-0.055783103067734756,0.08363817977726265,0.08817797684602535,0.05467935964814006,-0.01816828425634616,0.16999242933778472,0.11472482491722664
IRI_Q3,0.04955454752670506,-0.12436777230647102,1.0,0.2037935271060542,-0.1069208249372185,-0.06208249811364241,0.14651105991376884,-0.31586628895085145,-0.11849550306075189,-0.006082191378093876,-0.3060922479831221,0.1345467306207536,-0.053998297050413896,0.024131500645598422,0.21813710297086442,-0.007676065686644636,0.06002469430293951,0.1297059475448142,-0.01626975113016655,-0.13071501167243277,-0.20073472146584023,-0.08284401524650917,-0.06406941882873271,0.15900935478635803,-0.3097772319330486,-0.07520324404683836,-0.012498328988717776,-0.3073232524434464,0.03296837714652911,0.02167019240520771,0.06315626017970878,0.06423807057704604,-0.1378059722374023,0.09782291085346967,0.21620290033283848,0.19906518619667601,0.003272529455268713,0.0674001073245365,0.08903214549940644,-0.018098613918267586,0.06143716329472267,-0.10053967659652187,0.02550881801879037,-0.009580513826280168,-0.08775821251804126,0.09519746067547788,-0.08048717839354212,0.12138050689116896,-0.053296836803802726,-0.06372171086546935,-0.053656754096649203,-0.06238971357227082,0.07531508982020635,-0.09439835734164004,0.08201216548636507,-0.06133199358967424,0.09875888932340968,-0.044115255318540506,-0.026480728781291717,-0.059150289205368516,0.05727309873147255,-0.27176016058830754,0.09643812666518863,-0.12591246483883314,0.0682169820366008,-0.15499319339408038,-0.16520107228389316,-0.05130790397846098,-0.07167487927297453,-0.15995204564286478,0.013066432577179569,-0.01238793314110641,-0.07501413420754843,-0.07418565643353296,-0.06583195519966836,-0.016973220097461987,0.024995444428202975,-0.15351815482562464,-0.16451987403758223,0.01752922119514466,-0.12522159317947434,0.03908179350400539,-0.01614086403521028,-0.14400080669183563,-0.09346096869906814,-0.02161856787749159,0.07577660593735178,-0.004824370991332389,-0.19032518049816244,-0.05819397214272639,-0.013938321709378688,-0.05843157236910584,0.007902528597598013,-0.0547723800902245,-0.1198297399460867,0.020738319343263173,0.025711735762258842,-0.0247002671617435,-0.11114489941315958,-0.16391956174428327,0.045997871875538325,0.08246159801099547,-0.027940711294981123,-0.13724405329563907,0.12438197501798559,0.1523341409813532,0.09235229318710109,0.1683069608743281,-0.11578176268012623,-0.09534754432330267,0.06217262276101672,0.10158084464575368,-0.025065243056434233,-0.10125300780103982
IRI_Q4,-0.05566734229387991,-0.40910524628362765,0.2037935271060542,1.0,-0.19922865477966734,-0.0779135705531322,0.14423130372408624,-0.175986794585353,-0.3697686413522653,-0.06975529101746968,-0.1839944554456736,0.18173076574770786,0.17448384478581727,0.3459425679945995,0.17367031251428336,-0.15162790423670988,-0.1077809805335069,0.46578966321459153,-0.07990761500474251,-0.3230503414417892,-0.18921615599403918,-0.2877933448370405,-0.07820737805347355,-0.0010154138652085456,-0.2664732588705964,-0.08772018421643264,-0.2939968274203516,-0.26434594988456117,-0.06627851374300224,-0.06438374440996739,-0.1065507904995804,-0.02099821432429229,-0.08912062173207799,-0.142085034305791,-0.05968972787683821,0.16104342540510716,-0.030634807791519413,0.08091415493862227,0.12231308066191508,0.05473659213492084,0.06610737320231887,-0.18354289865893753,-0.029043841807076275,0.12289889401520318,-0.02131326702581873,-0.015641993399567,-0.023487785656334585,-0.0768288271554045,0.0007238620463408847,0.02276793724539384,0.047228190326659134,0.007930717830167664,-0.002769389880223562,-0.025564002011405965,0.024382712780811652,-0.1415779915929317,0.19552962423193862,0.017751846761968983,0.005800613271682,-0.03590910169964513,-0.0271050117515995,-0.40281873365613124,-0.028872571541579243,-0.05011698251702759,0.07018590890154562,-0.19309799504023584,-0.16676153822222595,-0.06583525720059817,-0.21436960627474447,-0.2041716798182273,0.005539574430406814,0.025023796347426058,0.051579213588261896,0.008669238720351639,-0.05256070296550005,-0.02669634877431158,0.1827779724237924,-0.12324073718651427,-0.24611570360670565,-0.12611930543369065,-0.22082172258410657,0.10161965969684943,-0.16982318146849404,-0.1320352847973872,0.0659493310194804,0.042146265182169525,0.07205500449615747,0.042543341900673645,-0.14105903132043254,-0.00906521084243745,0.05646171969719709,0.0551605840404212,0.044227110865081236,0.07798952992158992,-0.13620232765143825,0.12572886954613313,0.07547596330729668,0.042557732342751634,-0.19606841135195627,-0.1533116868833901,0.203241827380475,0.15053438985803783,-0.18415101208776,-0.19772479034910945,0.14460892300165973,0.15709672747260886,0.10161078602943623,0.19905404084164136,-0.0806910051446069,-0.04778959335888503,0.022743952259353068,0.03976219020034463,-0.1210077723133399,-0.1626495007993366
IRI_Q5,0.2574063591238653,0.3126269023546146,-0.1069208249372185,-0.19922865477966734,1.0,0.2851662937041196,-0.48262968191585154,-0.015542722947693372,0.16374717140575817,0.19023851210168702,0.13086224899538154,-0.4444076308591785,-0.2083347080126208,-0.11664622608925722,-0.06457448275100848,0.3943926693695684,0.1798070758649687,-0.17715948167666679,-0.07918009144908951,0.35158750619767176,0.06487885469856594,0.2790152548241579,0.4110853675010373,0.08602597391042659,0.25448024159747973,0.41890703899564313,0.19024388742839765,0.156364087514855,0.02317482326298958,0.23863865726624595,0.05323370995244192,0.16201007464953954,-0.11281769534704612,0.1442003991121188,0.09508030448342196,-0.09669471892039326,-0.05068548232965746,-0.10166188110476386,0.052807135976380974,-0.13757479020130003,0.13748566963508527,0.01663218662927624,0.1073008863645652,-0.23280436944401073,-0.0749747980779773,0.12501025118504774,-0.10831176106759281,0.11153124042741391,-0.04882742821950406,-0.047580639465795264,-0.08763004414480449,-0.0585396032895786,0.1584108016050322,-0.045957249471410236,0.10518976960257123,-0.0038999915001944746,-0.0502819259416133,-0.12616848315369095,0.20065805347115617,-0.18684168464057355,0.029538406311090722,0.25104257543444897,0.19460945621830386,-0.10286675050828709,0.035372807325139796,0.04944948890354086,0.010630274209048074,0.20826631270178425,0.13668577166112664,0.12469123912511713,-0.18037741896370238,-0.052016309102439796,0.0071194585566072355,0.06656824927595137,-0.016129746638702022,-0.034692946469232454,-0.12694819178489994,0.1728533381547892,0.012136220175403245,0.20875134111944357,0.1138489266701926,-0.10940813094438304,0.08026704669482078,0.023721754680507863,-0.09252243106262305,-0.00672134817859315,-0.020456638127551892,-0.13110280164547916,0.07715547171551193,-0.10187732101630544,-0.10964874994911576,-0.08410101023955312,-0.10091211488626364,-0.1197183116577972,0.15237423459720145,0.010263126034561384,0.012210985645401278,0.14400069331239274,0.0751711051487391,-0.027538236009915593,0.021547126221014238,0.08471900693597892,-0.0034514682516267364,0.05949765570459274,0.1338973019956805,0.03224579780113881,0.049257111873368314,-0.04135453439136744,0.01640762495452038,0.034582735945745256,0.13596080593496798,0.03680900441466551,0.026395835563377375,0.027698672601105163
IRI_Q6,0.22360354840982988,0.19402856302205015,-0.06208249811364241,-0.0779135705531322,0.2851662937041196,1.0,-0.2544133877131384,-0.1187835798964962,0.05977565447717919,0.45071613336599764,0.01134683574874969,-0.13035317293009532,-0.10904711900533609,-0.017953342712217685,-0.04453032490199922,0.19447743001857526,0.4586603399323842,-0.14165356227168266,-0.2904878123626756,0.16376423613632166,0.007832636620925029,0.19304400756615417,0.16431139942882622,0.34368359240694,0.17538796611192667,0.13442473837083257,0.2610621024520776,0.0049489936408231554,-0.04495883148408162,0.436437594396547,-0.028821001019343935,0.3926895896386247,-0.23765633689922036,0.23634478253391253,0.16920337195571036,0.10707921760980565,-0.03580331369527023,-0.06344695344201913,0.3285150593158744,-0.19163434426445428,0.2208573362211388,-0.03990722235941272,0.42981431556773714,-0.234353783179579,-0.16865727250877807,0.47023120724641754,-0.11252165672216574,0.3654858640758298,-0.23359448333698216,-0.3200125238626656,-0.2805986283347336,-0.25099071941300116,0.307057904107439,-0.29763772231785474,0.4060837824152485,-0.08187292325513472,-0.013183173674127337,-0.20973232178462914,0.5857621521757549,-0.10985482107561753,0.0370602146170462,0.15343245074848547,0.20071715609640495,-0.2639350855146449,0.09538683874042844,-0.02336045431699526,0.02950299325707047,0.18141922953293252,0.21933742468814016,0.1390629420337877,-0.05105130457953025,-0.04629236695018082,0.06604408525630737,0.0234303662192866,0.11255935726304712,0.007089917757692232,-0.15532783796889627,0.11353231387509335,0.07999439161496193,0.09591312610515024,-0.006319888164075409,-0.0885252371495387,0.11350527375563331,0.04651835646986679,-0.11449084415720033,-0.10254152133614207,-0.07962392645383184,-0.17146239655955553,0.09618699417901583,-0.20088321241015616,-0.21358959037975267,-0.19796244868690166,-0.1492310564298619,-0.15694259479830094,-0.06354115665331712,0.13648416634143062,0.1236520345776876,0.3047614889547782,-0.1885440153353448,-0.042280387224814114,0.17406537666309857,0.10903306954938452,-0.15525712420128654,-0.12488303856940222,0.1468450680187401,0.041401128937553176,0.06354026989339231,0.09040555010180222,-0.06916381883419435,0.04854152025566152,0.15981360052512078,0.027933812417245817,0.009511917216173487,-0.058560844120776015
IRI_Q7,-0.19456840123187447,-0.2038623544177102,0.14651105991376884,0.14423130372408624,-0.48262968191585154,-0.2544133877131384,1.0,0.07136433096106733,-0.10579664292043295,-0.18679229099119168,-0.08644235610784338,0.4448128083037583,0.20194919859637925,0.1082800089123014,0.1007631280884471,-0.3599722281248895,-0.13848639134914845,0.17971607489520847,0.09533660859281642,-0.33852553349906056,-0.03208307264680894,-0.14804687335613975,-0.35364774581521036,-0.1372908937319798,-0.2545772408369177,-0.38645437563708507,-0.17147148039124074,-0.05715171428901443,-0.028717702537965437,-0.1882052013270946,-0.024497266874617257,-0.18687049962318752,0.15376600952041156,-0.07816267879666845,-0.08254654256544422,0.06904022293084079,-0.00022389783777262092,0.1054317685415199,-0.08226916689362825,0.14434896590693755,-0.14662339201123448,0.07105536373542891,-0.14157025542554033,0.24424925493061392,0.06931948497584076,-0.13880131367573587,0.10149421446100738,-0.1366888371442458,0.10192160139201797,0.12984856087753066,0.1940843339002142,0.23615513476267683,-0.14173815937737877,0.16908425698682528,-0.17125779634513752,0.01412488684281076,-0.00944518315893256,0.16160175451898706,-0.18484473876874155,0.07909460753862929,0.015075557037401795,-0.14919595573023195,-0.15697037746831127,0.14901066464584012,0.015923477168422934,-0.032808432699631004,0.04795054562336818,-0.08262118908218319,-0.05641583838042675,-0.13655035261956588,0.1026654587427941,0.11068903320353358,-0.07334557812495608,-0.09083915699125164,0.030712093782400418,0.048756780619750896,0.11282554547577728,-0.12440963888000311,-0.019870061844514026,-0.19621702340734765,-0.04567801232642312,0.09639956612534119,-0.037304166336960556,-0.061576484186608875,0.02875560940709347,0.0693475244278684,0.07791997647561211,0.1561585360613233,-0.101762362940196,0.07966054252214536,0.1449287797871646,0.09584103288620789,0.1886951884204947,0.045429490082127884,-0.045104342651707555,-0.05415906585086709,-0.08536950410669465,-0.1431545898062695,-0.022393966299663254,0.014044972825094168,0.010645012254937282,-0.08944641956128964,0.1065992689589445,0.022263864594689226,-0.08299831898183956,0.01689638804611616,0.01145750714941166,0.022524330132197228,0.07088110061067471,-0.045184884016440025,-0.07492511183456911,0.009426669747601165,-0.0018359494618546259,-0.007960372903746257
IRI_Q8,-0.13407951773158006,0.04364206885487989,-0.31586628895085145,-0.175986794585353,-0.015542722947693372,-0.1187835798964962,0.07136433096106733,1.0,0.0952890221363239,-0.06564878025555357,0.32690919821244935,-0.08194198791657598,0.14451541895738812,-0.03299759938986853,-0.19796426917964924,0.06998258052866954,-0.09013658874319486,-0.12422951983995915,0.1463661601620995,0.07389512800219011,0.42739673991680327,-0.04068194930424238,0.04061549161011687,-0.18939298713018848,0.19107628142510144,0.03734547041600138,0.0015212777719726088,0.29453407928299563,0.15093708553683144,-0.05492669778597989,0.15371388704471972,-0.06343402405523774,0.2807792653176726,0.05854991056183349,0.036041536548271205,0.023749626498417428,0.09857315113539164,-0.007861418377624106,-0.09378156764786062,0.1918584380472111,-0.09360459480352033,0.13049189046434456,0.011435566726976586,0.0698453768683472,0.14988906527531842,-0.050071548528442845,0.18644268349187457,0.012209080893366552,0.08040503539925548,0.095293120703224,0.08788695345561193,0.0923018881303837,-0.026695726807625848,0.10190870854960812,-0.0721012867174034,0.17736567895434352,0.04631821546935737,0.028825604145108482,-0.05827835318061301,0.18845759084950975,-0.08573053144571875,0.12095400717919266,-0.11560801030255313,0.18173233953342946,-0.09053117259383654,0.04617037527540756,0.1306063592122736,-0.0778640928224293,0.08340140587421849,0.08456880074039864,-0.09635021511192383,0.028179541643992452,-0.12938268295511027,0.021946241948061093,-0.03483734293408697,0.11616437391384024,0.1440255449089939,0.06133778395844176,0.16047313643992414,0.15876829613943738,0.11495063236427262,0.0333265160740768,0.03362961824918094,0.20113217129567676,0.15690765697134768,0.08599348229203448,-0.014445761741934732,-0.02399853678195332,0.22608044351234682,0.11025785229969541,0.10836390875380046,0.14908941043237153,0.09997232070967149,0.05072682129992936,0.08088347298255166,-0.017589369889612794,-0.03677513375936811,-0.0555827083256207,0.18284955047615672,0.13866958392310974,-0.11426068966795694,-0.006556677780828858,0.20196018842109223,0.09081276769093302,-0.12156193249048347,-0.09300608062630311,-0.0022920636406947434,-0.10354630965974868,0.21156415472369416,0.03298662243028451,-0.07184306042097598,-0.02343494954736891,0.10536600729656376,0.1210634752721768
IRI_Q9,0.0954020655612336,0.4313571299765019,-0.11849550306075189,-0.3697686413522653,0.16374717140575817,0.05977565447717919,-0.10579664292043295,0.0952890221363239,1.0,0.13780627812879975,0.282181434212828,-0.04243310982896558,-0.2554859643443832,-0.2701882104201708,-0.016700951242930685,0.1511096932240803,0.13289785092661563,-0.357912671357413,-0.05131562833546715,0.261235641316926,0.14876022055822727,0.285036408509602,0.027443038081169997,0.055260263396457406,0.25457342299728875,0.010553309278808475,0.33569930801716813,0.27483396425222406,-0.04488714466799167,0.11083604871199644,0.06594143311954455,0.08611933694357174,0.073613235953781,0.2819058074549677,0.05870939991413659,-0.06882567539791512,0.09980958353680822,-0.21729636339666217,0.057317231140847795,-0.02377879709048138,0.09761760514771183,0.17503919048918348,0.04389123802856719,-0.08057981675546554,-0.028609942672636633,0.06099731869793072,0.019341766314768322,0.0542925701594799,-0.04599316802511975,-0.07597491052607311,-0.1603490629446699,-0.12498588733782648,0.015357643133962148,0.03201928864526579,-0.039080403742682325,0.19020959139849763,-0.016454439749382148,-0.07077069414860572,0.04224900277109271,0.003001894321037071,-0.06512330246039057,0.4602746886618819,-0.021631308182628445,-0.04711017973744389,-0.009304209952071592,0.11268062846411246,0.14878838317788767,0.010751963174276366,0.3539893586601846,0.3160671691694247,-0.09103608127060682,0.0012010463612527158,-0.048056026585136205,-0.040118481765492646,0.20141381053565965,0.05023185400322004,-0.1110380652023953,0.2539356872251361,0.1998358052354182,0.0807439454201589,0.31507265168509563,-0.14237069063924057,0.16490866279128308,0.1767642497301765,-0.10513576319012478,0.043692695662365486,-0.013108685513223658,-0.07847213233660613,0.30762320258997916,-0.10948237969072551,-0.0665373543246148,-0.05750545373364007,-0.008820665816125502,-0.058562308511681614,0.05513401940232151,0.013256597382938171,0.06150492463883438,0.03486247966942014,0.05202050703755678,0.04925068568238412,-0.1771650737976372,-0.04344597443954767,0.13502445534587357,0.006365182373591498,0.0449582805969611,-0.06565553284317607,-0.0183308499792045,-0.06452944202298995,-0.020473393120391415,-0.023678869427948716,-0.07775555789469295,0.0015169438701432604,-0.03515846279494582,-0.009526712007239552
IRI_Q10,0.21801605186577944,0.15885175482465322,-0.006082191378093876,-0.06975529101746968,0.19023851210168702,0.45071613336599764,-0.18679229099119168,-0.06564878025555357,0.13780627812879975,1.0,0.14194098898288715,-0.024403994687874256,-0.09674678117176788,-0.12703403142501238,-0.03139293329247925,0.10922129616597498,0.44575704310580117,-0.12151143655775878,-0.28063975937877655,0.2017754522938497,0.026773870673857517,0.13892618742374951,0.10337568543300413,0.34967259891033897,0.167990196786914,0.13133677576353978,0.30161292019618446,0.06638767543534654,-0.09217652226174594,0.30738432478556443,-0.032123891831360316,0.29516024206419966,-0.18277033720901859,0.2907259202515059,0.19474724474349972,0.12516509281356689,-0.12238449668555136,-0.12838340687703742,0.303792235026233,-0.1680413383730021,0.2626864766491498,-0.004799788688789194,0.2760891621669922,-0.2506374962924345,-0.21173133643010952,0.37089877134999616,-0.14382627882187451,0.35195996381686484,-0.23616301364834955,-0.2691895086425696,-0.24814267756055491,-0.18533589760545768,0.2776796106743674,-0.3063381490657515,0.40083772459610467,-0.04800363193081382,-0.08766347735459264,-0.17264174494416112,0.4127787674612306,-0.13458152504650747,0.02688893090455588,0.14769666588363065,0.07837919266180063,-0.20763778084784243,0.03949142690286801,0.04477457584892337,-0.031853330848587554,0.18387629536071906,0.3118973780605318,0.18265984687933956,-0.1594814608354934,-0.042512571135456256,0.00956056687246123,0.023455830438519797,0.08442376753005286,0.05490678687161369,-0.12219902325975944,0.17482651809609712,-0.0067915621007481365,0.18571443080364278,0.1736805271878152,-0.15936088632490833,0.203085351536275,0.05480655360885298,-0.09954043214337491,-0.17466516084461436,-0.17899885987758538,-0.2006507306496368,0.1818951038765343,-0.2636270666199122,-0.23726848947357426,-0.229502027999049,-0.18634221981527518,-0.14233726310379735,-0.004114683032115978,0.14265430397816736,0.1682572819449525,0.2098506736406148,-0.023125853339276956,-0.1108477951909489,0.09859306515100454,0.06593622947184302,-0.09087251507638258,-0.045105614520201724,0.15180807494749468,0.007459495954033221,0.11248504669038596,0.12385599409368213,-0.09344178146522374,-0.013704308419743502,0.14535029892871687,0.035281351659206234,0.03572575648523571,-0.011572797204981571
