,IRI_Q1,IRI_Q2,IRI_Q3,IRI_Q4,IRI_Q5,IRI_Q6,IRI_Q7,IRI_Q8,IRI_Q9,IRI_Q10,IRI_Q11,IRI_Q12,IRI_Q13,IRI_Q14,IRI_Q15,IRI_Q16,IRI_Q17,IRI_Q18,IRI_Q19,IRI_Q20,IRI_Q21,IRI_Q22,IRI_Q23,IRI_Q24,IRI_Q25,IRI_Q26,IRI_Q27,IRI_Q28,PANAS_Q1,PANAS_Q2,PANAS_Q3,PANAS_Q4,PANAS_Q5,PANAS_Q6,PANAS_Q7,PANAS_Q8,PANAS_Q9,PANAS_Q10,PANAS_Q11,PANAS_Q12,PANAS_Q13,PANAS_Q14,PANAS_Q15,PANAS_Q16,PANAS_Q17,PANAS_Q18,PANAS_Q19,PANAS_Q20,POM_Q1,POM_Q2,POM_Q3,POM_Q4,POM_Q5,POM_Q6,POM_Q7,BigFive_Q1,BigFive_Q2,BigFive_Q3,BigFive_Q4,BigFive_Q5,BigFive_Q6,BigFive_Q7,BigFive_Q8,BigFive_Q9,BigFive_Q10,SelfConst_Q1,SelfConst_Q2,SelfConst_Q3,SelfConst_Q4,SelfConst_Q5,SelfConst_Q6,SelfConst_Q7,SelfConst_Q8,SelfConst_Q9,SelfConst_Q10,SelfConst_Q11,SelfConst_Q12,SelfConst_Q13,SelfConst_Q14,SelfConst_Q15,SelfConst_Q16,SelfConst_Q17,SelfConst_Q18,SelfConst_Q19,SelfConst_Q20,SelfConst_Q21,SelfConst_Q22,SelfConst_Q23,SelfConst_Q24,LifeSat_Q1,LifeSat_Q2,LifeSat_Q3,LifeSat_Q4,LifeSat_Q5,Lonely_Q1,Lonely_Q2,Lonely_Q3,Lonely_Q4,Lonely_Q5,Lonely_Q6,Lonely_Q7,Lonely_Q8,Lonely_Q9,Lonely_Q10,Lonely_Q11,Lonely_Q12,Lonely_Q13,Lonely_Q14,Lonely_Q15,Lonely_Q16,Lonely_Q17,Lonely_Q18,Lonely_Q19,Lonely_Q20
IRI_Q1,1.0,0.23288188451612737,0.3519607443034578,-0.06335258142077771,-0.037560111337639174,0.17922964494636542,-0.029439720813371793,-0.06863804238165325,0.2229853610295665,-0.02617120395256778,-0.005932455890065615,-0.09603583394403253,0.03640948962129026,-0.18619819801643692,0.17169614680576045,-0.022955143992120827,0.2786803812605751,-0.21477538686224704,0.20098156668368328,0.13586378215916228,-0.07641533391602846,0.04077630431332624,-0.17218043406724057,0.02201698985184458,-0.15950190886173465,0.28485722658354384,0.3127362808043468,-0.11021786851787863,0.32501725132505577,-0.13602422839342543,0.4633236136612193,-0.2577650717971559,0.14602963808700528,-0.2279581621921823,0.18831317871482384,-0.1926666141559492,0.3025269390262199,-0.2372381721044775,-0.08421059687894411,0.23125635204420308,-0.22322646750306982,0.3650719895621128,0.17465177012471805,0.061945658554572715,0.2428838522500318,0.21658748851381787,0.21798745329087396,0.24341032095042703,0.035557829417409474,-0.07246259922428924,0.2700003677452403,0.2616921341254475,0.2075604277293229,0.19046253792305917,-0.177941379129531,0.3430177930866509,-0.33541167165751656,0.18043104078577377,0.20570244760416254,0.3833934013076523,0.15919708055308532,0.2389196756912992,-0.2896239576661751,-0.11461448422230495,-0.32311143983480695,0.4429829346055189,0.23085193017564215,0.0009079456055990642,0.33140778093912526,-0.28312235735109176,0.11196542976338655,-0.15865979125140778,-0.03205994575894953,0.09937133976842835,-0.16235840508665575,0.03812610722795426,-0.4184456333389033,0.05146381567348899,0.1808375706862788,0.8610123685151939,0.28583197751142386,-0.03939428296501697,0.1733437276434353,0.2005195345626702,-0.07968646579866415,-0.03236162842322477,-0.2696533159005695,0.29601637657262486,-0.07389583853939678,0.1501159251901274,0.16208321556529567,0.3719128290001176,0.29794030063746935,0.40954603214333973,0.30340567488234516,-0.2670224379568796,-0.2921712816982297,-0.20833899990757557,0.281743448520671,0.1644518416072307,-0.24071882874523035,-0.21192096716624167,0.36279549706465153,0.24236462765279368,-0.14954883975643085,-0.2660987639941499,-0.2948507848553752,-0.21106207790289655,0.3502244260703492,0.011902189860280287,-0.1828081528348702,-0.2646661154198241,0.2830411064157507,0.35170418655350266
IRI_Q2,0.2328824797566751,0.9999999999303072,0.002268990756359012,-0.5096562763147399,0.2031715326185412,0.2733836843979376,-0.13460084488866914,-0.06148845960490719,0.2863499736855468,0.05055934584718548,0.03210537573353983,-0.13579097180158134,-0.36107307555712054,-0.23233247450509067,-0.04277081769605081,0.17293923633931768,0.1396120229970131,-0.4361045390573203,0.0011071431483586185,0.4996663020755722,-0.055198609202333326,0.3910914413115911,-0.23832163040124038,0.13138230489251515,0.2405798831882563,0.2547892682824624,0.2798242852821099,0.13236027754405816,0.535828903274635,0.15038277906657738,0.4650467267622533,-0.16989562285467016,-0.006616661161556306,-0.23513582833231436,0.24247618731742096,-0.21795435820271444,0.516980733521172,-0.2647917403419785,-0.09442223073446948,0.1908130441155647,-0.2387461127515284,0.6701152894881055,0.14344894275943654,0.2133695816956695,0.22428452787729197,0.2523919042744529,0.5956085428870457,0.15482103398000768,0.05114189062963213,0.11631787664320403,0.23694851490902807,0.19586940189470758,0.22552640435304305,0.2124335154301756,0.12890691534367646,0.3890900719826406,-0.23993461255302362,0.20802484134257893,0.2780264925732401,0.5255366985315775,0.27347223355002365,0.8598011409837388,-0.2436788494402931,0.28230742029209865,-0.289351546484111,0.5226852153258261,0.17484970399831454,0.15372261539055881,0.7771030282616191,-0.4373693632615816,0.4999734803013237,-0.5435031035584205,0.21640165512777276,0.237839885240425,0.31717586521721075,0.3434127009608193,-0.2797060196259865,0.1761807018913864,0.36130213584242415,0.41941032187862154,0.8212942370489447,0.04408833357625001,0.6139907978094736,0.6184171965460918,0.12475644524770126,0.07905668701722754,-0.5316552262237935,0.37905193699819983,0.12842851291525403,0.20774774865468665,0.4722406898735102,0.5099762156793173,0.3648111580657254,0.5788947550616842,0.6071201455069528,-0.26936146970624975,-0.29896165010139963,-0.21636499752133212,0.5665954096768695,0.5934835246006374,-0.26317924342976395,-0.23110632330177217,0.5411168642244285,0.7265125767225861,-0.1674472482702784,-0.28169666232239077,-0.30028521638040284,-0.24557531472278127,0.3018871523657928,0.46528407509595604,-0.19495005445532823,-0.2780884018298792,0.42615255980277755,0.487704433120754
IRI_Q3,0.22661158286707755,-0.07120280561261923,0.8841371273551584,0.23772921240296332,-0.0982175529656101,0.09489501907787008,0.23280189771742582,-0.30946430637201827,-0.08621728617199802,-0.0713639638652937,-0.4843920154282681,0.12146375632024888,0.21400965816245654,0.010930562083385255,0.48625158429151283,-0.13353360376741616,0.08672400587186994,0.16780371752670925,0.004612270665405711,-0.010977027832181505,-0.23373686584566303,-0.09898021513368757,0.0244125760511142,0.2895076422497593,-0.5285931938525659,-0.18790762188249246,0.025433322701032934,-0.5348702809879198,-0.20656610406917136,-0.28815348006642955,-0.02522428758142975,-0.367597211289039,0.04118478502598435,-0.3020077326409295,0.15598357931635162,-0.06581721290395887,-0.3382769138718241,-0.3015733212996621,-0.1073881707654748,0.236734714129802,-0.2897670076270691,-0.2279929521885239,0.09148957886033021,0.23764726400427705,-0.05748608870640393,-0.008789875615400858,-0.2932342632872482,0.06443685917917072,-0.07982415493363539,-0.22252414546038868,-0.12377657144702786,-0.20669399543249486,0.337424727125747,-0.11450090080171461,-0.23520270467811394,-0.09001468682048808,-0.03291913300955776,-0.30357791828486186,-0.034918095648318395,-0.17905915727894578,0.29470639890963246,-0.19607793989323868,0.30493875895622236,-0.1547939072323984,0.3734106160248051,0.009028043523629015,-0.08201102079957104,0.050998217046382174,-0.3439037820116013,0.30221976398073686,-0.5185812469659782,0.375040033001395,-0.2593042156575446,-0.26275806949605884,-0.08362387155521198,-0.17990872416182707,0.0999887282596215,-0.1687217748449251,-0.15907971108860788,0.06800639962878523,-0.2934204182992215,-0.16536196353092647,-0.384407911436486,-0.42206347844131675,-0.17355049470474987,-0.28798258468131877,0.232846413471613,-0.22575214990620912,-0.18462960534576933,-0.05872878133567215,-0.2027740401791546,-0.31046643071930746,-0.2581955601557175,-0.07880262207960266,-0.3646254634603805,-0.3045665218504366,-0.2994784982970625,-0.2615805266315012,-0.40333398508081064,-0.3516309633773156,-0.15679423922935182,-0.22463710912850515,-0.3380280739076377,-0.2358304189266563,-0.23676896862563168,-0.3229523997509761,-0.2925459003725212,-0.20531723995797732,-0.35271940260394785,-0.22532852192941172,-0.244221361845068,-0.24620958990372338,-0.46908300737460096,-0.3166893154065378
IRI_Q4,-0.06335101051611619,-0.5096470709145262,0.16194319876284974,0.9999999985372993,-0.2643701990997753,-0.16545271804649359,0.21232547462938375,0.10031077969289764,-0.4108162201849771,-0.06483860583883044,-0.2528598777661806,0.31521050434354503,0.42897288368819025,0.3357560403211028,0.17835854529598008,-0.2805430123187283,-0.22077972879049917,0.6105954299971317,0.05982895289969453,-0.3357682894673806,-0.1119441033608652,-0.3502108186025133,0.019130701573247658,-0.0840420900304154,-0.38805840546655174,-0.2921187851577734,-0.3717668646118888,-0.22692186334221223,-0.4118676565288233,-0.18716561385880198,-0.3948523641022146,0.008454898037394354,-0.00963259829700576,0.07853701741519108,-0.20667985454165191,0.2666759912666748,-0.5592444382923636,0.11658905979441322,-0.12627305517334544,-0.060337457391679235,0.10035426080679063,-0.5455488728422706,-0.23788656839848202,-0.08868278956357145,-0.30620918402382324,-0.14639412988795789,-0.5002613653316713,-0.24913545997074782,-0.11593738598004283,-0.2087751874546831,-0.31336458759033625,-0.34172983753563274,-0.05570224636811075,-0.2953516173200923,-0.052448147288226055,-0.30139183601314234,0.2932329194210467,-0.3193053076618017,-0.11418548484459079,-0.4543580864072141,-0.12763172936982395,-0.6208913621531733,0.3437668303336854,-0.24830663449062546,0.3814028663593377,-0.32730080220862523,-0.2957143281852548,-0.2576149047222488,-0.6540164808759773,0.34309895354521613,-0.5532644996040647,0.4978443249576945,-0.238823211006173,-0.3148780740456125,-0.2804573921202799,-0.3200392903530387,0.14280625130415936,-0.31472494715993987,-0.4978377067703059,-0.3069176081768934,-0.6110543126567213,-0.2216430901788439,-0.5308029602751649,-0.5748394269761803,-0.13004323846121085,-0.08181084692008209,0.4425457868058369,-0.32899228117281637,-0.012167812000333475,-0.225197871839736,-0.3608110792330455,-0.5197986441816504,-0.42729108233005175,-0.4845807168042273,-0.575138509962238,0.11632514703907496,0.1528475633089008,0.08929303293594806,-0.5324721475224102,-0.5280436465747596,0.16024244590044184,0.13521854348242057,-0.5811847227614048,-0.48854731450997896,0.07886440674519564,0.12613821685004517,0.1664478228675375,0.15065874632655646,-0.368637763392357,-0.23012977304491009,0.08810815789735962,0.15683164407464414,-0.5654222009367478,-0.5191860947976794
IRI_Q5,-0.0375601771329276,0.2031710663560741,-0.005432883232349911,-0.26437346796683703,0.9999999999999347,0.23483215122492762,-0.33426591857243515,0.11657237829694683,0.16090427914570676,-0.1931963559479146,0.2590954835612719,-0.26331995977545625,-0.10495174653996628,-0.14968540429293103,-0.053367830847597914,0.44056104016141834,0.0816912189687097,-0.20336501760764686,0.18692333933155522,0.22924550454003184,0.23895394105599635,0.38499115043434673,0.5058707243428241,-0.17697711886029574,0.17083308914926176,0.49622818723823386,0.011283415990547357,-0.02418120807495426,0.5249704715237906,-0.14004371287846937,0.14551384256207073,0.01828329275140314,0.05428671986434049,0.1388545112470917,-0.0519978134831721,-0.4012778158063095,0.4873148276853523,0.059151047858429714,-0.18935444244708957,0.16848848793166438,0.12351139870427004,0.3868003937701905,0.037330093975705275,0.05678955782125701,0.23489649178614067,0.12435699911943683,0.2958070516680089,0.0790020683876411,0.026747107422591208,0.12915032100977794,0.24451455308436681,0.26553414990578084,-0.16559046098434857,0.20643020597218725,-0.014959032465697821,0.22576593800837605,-0.29831273296539923,0.10863401791130434,0.07956176728393222,0.3652422367538125,0.14840789636488844,0.24440032233108128,-0.14346846000974792,0.07413069002782577,-0.17052603953383363,0.3956641042490368,-0.017634652828327012,-0.07316565575322755,0.35340138254255954,-0.18524530102186906,0.29703834805868023,-0.4453410375160171,0.010820719292588227,0.05256010640029095,0.25875259918572935,0.34419178773376163,-0.06368872617558305,0.06343021364738405,0.2384074867277626,0.18719580481484527,0.32644643754305985,0.0744021661382315,0.23401750795827264,0.19004019074125642,-0.17967337895264837,-0.07609250790382358,-0.5652856032287228,0.13164173428771275,-0.01730125777041687,0.18138543131379375,0.21126136059220735,0.35956242255665627,0.2968497968438687,0.3891975699089095,0.3755031103788643,-0.10082348050567888,-0.02206346804834608,0.14799435337141567,0.40925624095044605,0.4525288132540466,-0.20383719569051012,0.0981139305604178,0.32904899693846656,0.35732356137789223,0.13280228090906376,0.04233262247047129,-0.07009321429528712,0.01691804169110086,0.20730004032128282,0.5311301887521424,0.1658456308413428,-0.14590764422410263,0.35915428782845793,0.25729627092892005
IRI_Q6,0.17878330548986282,0.2726056764098034,0.17926814483481937,-0.1645156902791906,0.23432860259466348,0.9999758790834485,-0.19325508811393133,-0.18200048305199423,0.22249967666541137,0.39645937902810835,0.029060104619096996,-0.1466722629786675,-0.16405433188441298,-0.08564090097428195,0.060021462901616335,0.09629656212241075,0.6010475383611247,-0.14164462527272403,0.14125756905424836,0.20288401731506495,-0.001548618598357622,0.20012612978750532,0.3356942389960436,0.3683069685970041,0.030051318356532082,-0.04894829995392705,0.22920491841925483,-0.21442339097481838,0.2154987560680079,0.0259798360363004,0.2434559794950958,0.014060636413451788,0.032315101936652185,0.031436651701359626,0.5035952907315495,-0.21594658167150715,0.2971937379122032,0.002760860469685378,0.14739215985167864,0.27461733924924514,0.034433019437585546,0.34550617661037886,0.6161888985566906,0.1650394696502516,0.20691433330906359,0.7615985293751097,0.3198416410399909,0.6037206768502078,-0.04441380500841142,0.036486154880478856,0.1514241812904986,0.1760887084537131,0.0017975809603623383,0.11307348797781788,0.45241011819652416,0.13140408692701913,-0.284473906677046,0.02524277006839721,0.7361564037613975,0.29362950312629266,0.06974451106508385,0.22211487298669177,-0.20354962455518238,0.06083273009297068,-0.2269453568547506,0.34094549337175784,0.2757193354262871,0.09432037957886921,0.32210794970529927,-0.08795506648207034,0.07757548041096098,-0.2647512876702052,-0.09074195260292905,0.11043394242971644,0.14919554856163478,0.2725544152674649,-0.08649550697591303,0.14758581193713785,0.15372585400448954,0.2562969244095067,0.3314277102821001,-0.10072466244428052,0.19814066925041945,0.25286141115958777,-0.038226024222792615,-0.10121860350852717,-0.27335926583876885,0.19619479309931012,-0.14749383940123412,0.07351355244128122,0.17579666810504052,0.2526455944334104,0.21086904919943897,0.34793184204363026,0.25862808607711013,-0.09880276379793655,-0.05501970596443084,0.05346371125171765,0.3163831498927713,0.2276462240258847,-0.17285886782602447,0.052875184927051386,0.2878724198959528,0.2596883531521951,0.08959754332437884,-0.020491412573970545,-0.08407716536988369,0.05003987575978684,0.1817224660684406,0.08682842068898425,0.06380343889689873,-0.1267615548975359,0.22670806644631009,0.29927383497285903
IRI_Q7,-0.029439720812518912,-0.1346000620164536,0.2124493554652186,0.21231414980344665,-0.3342659621348379,-0.19399505384812493,1.0,-0.1412547372857038,-0.2575626380610535,-0.04687040570936303,-0.15092540945841573,0.4632809724512854,0.05651303828645616,-0.003629157767486041,0.2516603877902111,-0.0041366895676373805,-0.03552867217136506,0.21769255996521675,-0.24239952161355655,-0.2442218571927832,0.180884587573235,-0.028351646008835774,-0.12608760656418244,0.06922262182630542,-0.1010681256200357,-0.35417826984351447,0.12675527503231312,-0.24277678100169603,-0.1956016663450354,0.1267933930119584,-0.1311890764398469,0.06648707928860158,-0.10337877690222161,0.09847990098578235,0.04644664946280762,0.2769499820072433,-0.27207948181933206,0.1794010214219944,0.1428163078972303,-0.1296917979210768,0.09343865427593925,-0.17687538522553306,-0.08088898901117131,-0.05141901963520328,-0.24568094049729328,-0.2604094857502315,-0.25177423329571846,-0.07428646601579836,-0.07110027567823468,-0.2243078518883398,-0.290131980408305,-0.307998412341823,-0.01881332305159633,-0.26700271751107335,0.05315803928849717,-0.21863781893203255,0.15374164567335386,0.02300674837793608,-0.21678979591412953,-0.00030776568322282705,0.043841661998732795,-0.24601585314486063,0.18858384824971747,-0.1452746169505604,0.21110923388250769,-0.21324810494209023,-0.057460180918693565,0.0951847306149868,-0.29249830124040865,0.16180474939574455,-0.18221216217148162,0.2545319405425821,-0.01166727479999679,-0.024284097487050113,-0.1851313343239428,-0.2829511448767248,0.18062177241867028,-0.08554927854214486,-0.13318681660631523,-0.15570193990234202,-0.24190744596054362,0.061379912477827994,-0.07211523438735983,-0.07083926660362447,0.3456246220142697,0.017934560751533435,0.4573631220171426,-0.16382287964227887,0.07754975366834826,-0.12827828220367904,-0.29270271597109987,-0.2067372604193456,-0.2694926352996728,-0.35019006317381646,-0.2876790711164763,0.22381911462045864,0.2052568299175083,0.0591062082101002,-0.31387312271231715,-0.22474476304490204,0.24632258512410155,0.09433500500704342,-0.26259796290141785,-0.1336596722910839,0.07886249459107339,0.1633741662754168,0.21846359693426767,0.18068024359157067,-0.26066126700055925,-0.09065890550718975,0.05899551655021086,0.22967326445790395,-0.28728160607693465,-0.3223291488399831
IRI_Q8,-0.06866009923521646,-0.06143136989957317,-0.2216811694056282,0.100273003455668,0.11661349647846311,-0.18227768354683868,-0.1410855776491614,0.9999997597847259,0.26428413324325484,-0.06903944237828431,0.3616306966594076,0.046895200435920804,-0.009604882171150325,0.2283303973622688,-0.20620391677079022,0.1695616187366693,-0.1171267045126376,0.014465771015531592,0.09627763557287786,-0.19513310640405884,0.3532087154597797,-0.05504930338401215,0.11459379383063739,-0.302665106284492,0.05016847570260666,-0.03558220901559739,-0.10421002627282161,0.4561861167978372,-0.0385936953221289,-0.3185246948597366,-0.14666817142806285,-0.07583433345926938,-0.005001541298250867,0.36367740511654134,-0.06537537647385756,-0.003442014621268724,0.08427984220306448,0.21938871881815192,-0.06661676556331908,-0.15046469280519886,0.38544722745328575,-0.05659430603179848,-0.0431439425060922,-0.09630451287174298,0.030510384150510106,-0.1293504669363314,0.014250148738972478,-0.09415496730709641,-0.0010609584921041984,-0.0683430283705268,0.09618058670767411,0.07000570922484711,-0.45751353721579807,0.08881822542978336,-0.22282511398316573,0.2327910726266061,0.18751899427956828,0.25633952385779696,-0.12954586335762186,-0.00831250496586819,0.044815866104446725,-0.04460738111762708,-0.18786851601795732,-0.03713275526771753,-0.1711975606961082,0.08135412764773672,-0.10721619940605741,0.04114817538921744,0.1128984524579862,-0.072834208463282,0.16140017330608375,-0.22609075507678797,-0.007011380044097876,-0.14837111049097754,0.01103217732526944,0.0488063452996392,-0.07069117798831279,0.018941725984286645,-0.07243859762970101,-0.01664961597017084,-0.07025943710017808,-0.1089832405828375,0.10220034874471592,0.11348747258992316,-0.034722499231691184,-0.05719598489900701,-0.22257855973486257,0.2977910604451723,-0.038692251591057505,0.03502545388514977,-0.059399087871319985,0.16448315305672093,0.10157479591628829,0.0927435843311272,0.1998955737427598,-0.020465157781125065,0.18484761468090274,0.4012545218741878,0.15059917492710287,0.14643275344954354,-0.25354951426901035,0.39670369670840294,0.2613171908072715,0.008618494880169377,0.4106916535995512,0.2681487143154776,0.09615312342826005,0.2940895053879161,0.19581529245377993,0.08498522147158666,0.44090043432121934,-0.10812370421843547,0.17251097670916876,0.19371115959459267
IRI_Q9,0.22296967241633675,0.28635936083272784,-0.03291723468752132,-0.41080879543527987,0.16095369284298575,0.22204818368258933,-0.257589541617991,0.26428959857326106,0.9999999869160302,0.059997576589970805,0.21904514204227404,-0.25904241955346435,-0.11964003882736154,-0.222629861675513,-0.013465844432201314,0.1473372799274998,0.06605330108109975,-0.36980404988687887,0.2265618770693657,0.25148190314383234,0.185084163292971,0.08413191535793267,-0.07678526067093125,-0.021872261335594986,0.08577481007757147,0.1407679865455222,0.18772778353841896,0.2701058591643088,0.2408506444030256,-0.14677621429751914,0.1519840622443624,-0.18360060132200035,0.11012402021636708,-0.12027550065419394,0.16075615975518742,-0.29689072977843617,0.3878022372014642,-0.2175826406899456,-0.1217946158023438,0.07121128337397586,-0.1279669211633207,0.462020924516951,0.23724281252585294,0.05050658405217528,0.25116857548004434,0.17332842037188617,0.37565210494882173,0.10604848682798848,0.08754258334616455,0.15914964957594088,0.2610218806474357,0.2236211317422854,0.062004024109388975,0.24467165109184552,-0.07024282281383071,0.3522349358039239,-0.031284539370658275,0.40449995581505693,0.07390733084196591,0.3598718503105142,0.3099946587601012,0.33726211736186895,-0.30020508252042843,0.1024071187210326,-0.2779092237060664,0.49037903749971545,0.161598794657294,0.10232723616824646,0.5109061143743695,-0.08592215834057323,0.3676223336112622,-0.39823839367084485,0.030437456340965827,0.009365530933483288,0.11982397142349377,0.2800672177179464,-0.24154732978584523,0.1305675030600448,0.2748452814477633,0.2838917935561704,0.36620274915743783,0.08206559561445369,0.43893510957400256,0.40016314416965904,0.06908667687854746,-0.08377864960969246,-0.41094725298120627,0.3816045097963735,-0.012040675343635433,0.2304931529889231,0.25539664679433416,0.46214223645201274,0.33203586081733527,0.4678477792510067,0.4919489012589353,-0.2732342828310499,-0.2477058347723318,-0.10292062320071302,0.4994410820942886,0.5051975659865897,-0.3297988692620243,-0.12349233428058365,0.48126850107655256,0.47437332025544,-0.08123525760579897,-0.20412251475429416,-0.28094926487265115,-0.16961727519014577,0.3001769726121081,0.16850365815529963,-0.0746345884454861,-0.3175774975646255,0.3728805553750685,0.4136428635294003
IRI_Q10,-0.02617119612521325,0.05055909033803911,0.040885904990101724,-0.06483041039473425,-0.19319629068553745,0.3971826904811445,-0.046870423033419435,-0.0690030791151574,0.059973642679461536,0.9999999999999393,0.3117499528339491,0.03903749065143568,-0.06956114446063744,-0.048102244744341674,-0.21580612239575075,-0.021916343494148158,0.42864170742024843,0.21825946417154304,-0.10818938416491544,-0.02403401767684847,1.817088146616186e-13,0.022912651671204654,0.02294402925620692,0.46737137259117845,0.02933352385854389,-0.14314753897783436,0.11792404398706764,-0.015906472086202827,-0.0720164930110808,0.13387625685181836,0.22851879549715884,0.20025693651764181,-0.15979166386504245,0.07349297554659527,0.40787693290087157,0.04614313339726579,0.08508651195267436,0.15239127380532236,0.4260104321740168,0.08516857105996972,0.07201992967004794,0.0396344756542345,0.3468273488351951,0.15619464860533963,0.10073604420422047,0.4237698055363132,-0.02760454671466303,0.40251308646383277,0.013954919247966746,-0.22372710413264885,-0.003774098244185453,0.08187040355557709,0.029893718180264834,-0.02484729120978979,0.32279348148088893,-0.11586684901069433,0.04907551528908842,-0.12940419853371077,0.4553934396832492,-0.033710623562240805,-0.3125147962532722,0.07664099235996275,-0.21139971662014762,0.08555291724774275,-0.2601848269220355,0.033821041384812095,0.11073573356132267,0.06626112284130181,0.06515980593033822,-0.05582292415651604,0.13916196069054143,-0.040007437287780404,0.10414697568170148,0.1077221996119257,0.045136480282754486,0.013002879124500797,-0.08599357889570622,0.19757726266508815,0.15402322835114382,-0.01258801658447696,0.006449212479624544,-0.002880858978821302,0.15228126884926688,-0.0028013026103906914,0.05790104540030046,-0.016618521173118114,-0.10556927730823823,0.10097455861089712,-0.034604670336276136,-0.08781137993142782,-0.08887850944950884,-0.009221909368997916,0.04536232861395165,0.042293818242197634,0.03145506126571003,0.2737146846715798,0.19063406834275878,0.027306049572167285,0.04380178467124948,0.05566276899961861,0.267387415589851,0.05312698369239176,0.10181795542363296,0.014133808851528581,0.06067367217902128,0.159965551342291,0.22784385388898595,0.12354174767976348,0.18768433066060863,-0.04783632597432161,0.009354787578001823,0.28781176100526235,0.07239824101902809,0.19810253786763066
